kind,image,class,reason,confidence,best_iou,exported_image
FP,412.bmp,spot,背景误检、反光/边缘干扰，或真实缺陷漏标,0.769,0.0,runs_668_error_analysis/class_threshold_trial_01_errors/fp/spot/images/412__fp__spot__04.bmp
FP,412.bmp,spot,定位偏差或重复预测,0.6708,0.4794,runs_668_error_analysis/class_threshold_trial_01_errors/fp/spot/images/412__fp__spot__07.bmp
FP,412.bmp,spot,定位偏差或重复预测,0.6537,0.3795,runs_668_error_analysis/class_threshold_trial_01_errors/fp/spot/images/412__fp__spot__09.bmp
FP,412.bmp,spot,定位偏差或重复预测,0.5537,0.4976,runs_668_error_analysis/class_threshold_trial_01_errors/fp/spot/images/412__fp__spot__14.bmp
FP,412.bmp,spot,背景误检、反光/边缘干扰，或真实缺陷漏标,0.4875,0.0,runs_668_error_analysis/class_threshold_trial_01_errors/fp/spot/images/412__fp__spot__18.bmp
FP,412.bmp,spot,背景误检、反光/边缘干扰，或真实缺陷漏标,0.4462,0.0,runs_668_error_analysis/class_threshold_trial_01_errors/fp/spot/images/412__fp__spot__20.bmp
FP,412.bmp,chipping,类别混淆（预测类别错误）,0.4167,0.7997,runs_668_error_analysis/class_threshold_trial_01_errors/fp/chipping/images/412__fp__chipping__23.bmp
FP,412.bmp,spot,定位偏差或重复预测,0.3996,0.1412,runs_668_error_analysis/class_threshold_trial_01_errors/fp/spot/images/412__fp__spot__24.bmp
FP,412.bmp,spot,定位偏差或重复预测,0.3794,0.3692,runs_668_error_analysis/class_threshold_trial_01_errors/fp/spot/images/412__fp__spot__26.bmp
FP,412.bmp,spot,定位偏差或重复预测,0.3771,0.1586,runs_668_error_analysis/class_threshold_trial_01_errors/fp/spot/images/412__fp__spot__27.bmp
FP,412.bmp,spot,背景误检、反光/边缘干扰，或真实缺陷漏标,0.3762,0.0,runs_668_error_analysis/class_threshold_trial_01_errors/fp/spot/images/412__fp__spot__28.bmp
FP,412.bmp,spot,背景误检、反光/边缘干扰，或真实缺陷漏标,0.3756,0.0,runs_668_error_analysis/class_threshold_trial_01_errors/fp/spot/images/412__fp__spot__29.bmp
FP,412.bmp,spot,背景误检、反光/边缘干扰，或真实缺陷漏标,0.3603,0.0,runs_668_error_analysis/class_threshold_trial_01_errors/fp/spot/images/412__fp__spot__31.bmp
FP,412.bmp,spot,定位偏差或重复预测,0.3408,0.9254,runs_668_error_analysis/class_threshold_trial_01_errors/fp/spot/images/412__fp__spot__32.bmp
FP,412.bmp,spot,背景误检、反光/边缘干扰，或真实缺陷漏标,0.3131,0.0094,runs_668_error_analysis/class_threshold_trial_01_errors/fp/spot/images/412__fp__spot__33.bmp
FP,412.bmp,spot,定位偏差或重复预测,0.2805,0.496,runs_668_error_analysis/class_threshold_trial_01_errors/fp/spot/images/412__fp__spot__34.bmp
FP,412.bmp,spot,背景误检、反光/边缘干扰，或真实缺陷漏标,0.2707,0.0,runs_668_error_analysis/class_threshold_trial_01_errors/fp/spot/images/412__fp__spot__36.bmp
FP,412.bmp,spot,定位偏差或重复预测,0.2638,0.1274,runs_668_error_analysis/class_threshold_trial_01_errors/fp/spot/images/412__fp__spot__37.bmp
FN,420.bmp,spot,未检测到（建议检查尺度、反光、对比度或漏标）,0.293769,0.0,runs_668_error_analysis/class_threshold_trial_01_errors/fn/spot/images/420__fn__spot__01.bmp
FN,420.bmp,spot,未检测到（建议检查尺度、反光、对比度或漏标）,0.293769,0.0,runs_668_error_analysis/class_threshold_trial_01_errors/fn/spot/images/420__fn__spot__04.bmp
FN,420.bmp,spot,未检测到（建议检查尺度、反光、对比度或漏标）,0.293769,0.0,runs_668_error_analysis/class_threshold_trial_01_errors/fn/spot/images/420__fn__spot__05.bmp
FN,45.bmp,splash,未检测到（建议检查尺度、反光、对比度或漏标）,,0.0,runs_668_error_analysis/class_threshold_trial_01_errors/fn/splash/images/45__fn__splash__00.bmp
FN,45.bmp,splash,未检测到（建议检查尺度、反光、对比度或漏标）,,0.0,runs_668_error_analysis/class_threshold_trial_01_errors/fn/splash/images/45__fn__splash__01.bmp
FN,45.bmp,splash,未检测到（建议检查尺度、反光、对比度或漏标）,,0.0,runs_668_error_analysis/class_threshold_trial_01_errors/fn/splash/images/45__fn__splash__02.bmp
FP,48.bmp,chipping,背景误检、反光/边缘干扰，或真实缺陷漏标,0.3564,0.0,runs_668_error_analysis/class_threshold_trial_01_errors/fp/chipping/images/48__fp__chipping__00.bmp
FN,58.bmp,splash,未检测到（建议检查尺度、反光、对比度或漏标）,0.348063,0.0,runs_668_error_analysis/class_threshold_trial_01_errors/fn/splash/images/58__fn__splash__02.bmp
FN,58.bmp,splash,未检测到（建议检查尺度、反光、对比度或漏标）,0.348063,0.0,runs_668_error_analysis/class_threshold_trial_01_errors/fn/splash/images/58__fn__splash__04.bmp
FP,58.bmp,chipping,定位偏差或重复预测,0.3481,0.9005,runs_668_error_analysis/class_threshold_trial_01_errors/fp/chipping/images/58__fp__chipping__03.bmp
FN,60.bmp,splash,未检测到（建议检查尺度、反光、对比度或漏标）,0.353709,0.0,runs_668_error_analysis/class_threshold_trial_01_errors/fn/splash/images/60__fn__splash__04.bmp
FN,60.bmp,splash,未检测到（建议检查尺度、反光、对比度或漏标）,0.353709,0.0,runs_668_error_analysis/class_threshold_trial_01_errors/fn/splash/images/60__fn__splash__08.bmp
FN,60.bmp,splash,未检测到（建议检查尺度、反光、对比度或漏标）,0.353709,0.0,runs_668_error_analysis/class_threshold_trial_01_errors/fn/splash/images/60__fn__splash__09.bmp
FN,60.bmp,chipping,未检测到（建议检查尺度、反光、对比度或漏标）,0.353709,0.0,runs_668_error_analysis/class_threshold_trial_01_errors/fn/chipping/images/60__fn__chipping__10.bmp
FP,63.bmp,spot,背景误检、反光/边缘干扰，或真实缺陷漏标,0.3307,0.0,runs_668_error_analysis/class_threshold_trial_01_errors/fp/spot/images/63__fp__spot__00.bmp
FN,65.bmp,spot,未检测到（建议检查尺度、反光、对比度或漏标）,0.426114,0.0,runs_668_error_analysis/class_threshold_trial_01_errors/fn/spot/images/65__fn__spot__00.bmp
FN,65.bmp,spot,定位偏差或置信度不足（存在部分重叠预测）,0.426114,0.1627,runs_668_error_analysis/class_threshold_trial_01_errors/fn/spot/images/65__fn__spot__01.bmp
FP,65.bmp,spot,定位偏差或重复预测,0.4261,0.1627,runs_668_error_analysis/class_threshold_trial_01_errors/fp/spot/images/65__fp__spot__00.bmp
FN,78.bmp,splash,未检测到（建议检查尺度、反光、对比度或漏标）,0.322558,0.0,runs_668_error_analysis/class_threshold_trial_01_errors/fn/splash/images/78__fn__splash__02.bmp
FN,78.bmp,splash,未检测到（建议检查尺度、反光、对比度或漏标）,0.322558,0.0,runs_668_error_analysis/class_threshold_trial_01_errors/fn/splash/images/78__fn__splash__03.bmp
FP,82.bmp,spot,背景误检、反光/边缘干扰，或真实缺陷漏标,0.5833,0.0,runs_668_error_analysis/class_threshold_trial_01_errors/fp/spot/images/82__fp__spot__01.bmp
FP,82.bmp,spot,背景误检、反光/边缘干扰，或真实缺陷漏标,0.2623,0.0,runs_668_error_analysis/class_threshold_trial_01_errors/fp/spot/images/82__fp__spot__02.bmp
FN,83.bmp,splash,未检测到（建议检查尺度、反光、对比度或漏标）,0.353803,0.0,runs_668_error_analysis/class_threshold_trial_01_errors/fn/splash/images/83__fn__splash__03.bmp
FN,94.bmp,splash,未检测到（建议检查尺度、反光、对比度或漏标）,0.167011,0.0,runs_668_error_analysis/class_threshold_trial_01_errors/fn/splash/images/94__fn__splash__01.bmp
FN,94.bmp,splash,未检测到（建议检查尺度、反光、对比度或漏标）,0.167011,0.0,runs_668_error_analysis/class_threshold_trial_01_errors/fn/splash/images/94__fn__splash__02.bmp
FN,94.bmp,splash,未检测到（建议检查尺度、反光、对比度或漏标）,0.167011,0.0,runs_668_error_analysis/class_threshold_trial_01_errors/fn/splash/images/94__fn__splash__03.bmp
FN,94.bmp,splash,未检测到（建议检查尺度、反光、对比度或漏标）,0.167011,0.0,runs_668_error_analysis/class_threshold_trial_01_errors/fn/splash/images/94__fn__splash__04.bmp
FN,94.bmp,splash,未检测到（建议检查尺度、反光、对比度或漏标）,0.167011,0.0,runs_668_error_analysis/class_threshold_trial_01_errors/fn/splash/images/94__fn__splash__05.bmp
FN,94.bmp,splash,未检测到（建议检查尺度、反光、对比度或漏标）,0.167011,0.0,runs_668_error_analysis/class_threshold_trial_01_errors/fn/splash/images/94__fn__splash__06.bmp
FN,94.bmp,scratch,未检测到（建议检查尺度、反光、对比度或漏标）,0.167011,0.0,runs_668_error_analysis/class_threshold_trial_01_errors/fn/scratch/images/94__fn__scratch__07.bmp
FP,94.bmp,chipping,背景误检、反光/边缘干扰，或真实缺陷漏标,0.6365,0.0,runs_668_error_analysis/class_threshold_trial_01_errors/fp/chipping/images/94__fp__chipping__00.bmp
